Brand,ScreenSize,Ram,HardDisk,Price
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,13.3,8,256,680
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,16,512,2500
Dell,15.6,8,500,959.99
LG,16,16,1000,1299.99
Dell,16,32,1000,1599
Lenovo,13.3,8,256,800
Dell,13.3,8,1000,1087.37
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,13,16,128,1568.39
MSI,15.6,16,1000,1299
Dell,14,32,512,1513.99
Dell,15.6,16,512,975.99
Dell,16,32,1000,1681.34
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,13.3,32,2000,1074.99
acer,15.6,16,512,3399
Dell,15.6,12,256,981.99
Dell,13.3,16,512,1273.99
Dell,17.3,32,2000,2359.99
Dell,13.3,32,1000,966.99
Lenovo,15.6,16,512,749.95
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,32,1000,1499
Dell,15.6,64,2000,2376.99
Dell,17.3,64,2000,3140.99
HP,17.3,64,2000,2719
MSI,15.6,16,1000,1799
Dell,15.6,16,512,2192.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,4,128,334.99
SHOXLAB,15.6,32,1000,1479
MSI,15.6,16,1000,2199
Lenovo,15.6,8,512,714
ASUS,15.6,16,512,3499.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
acer,13.3,4,64,209.99
Alienware,13.3,16,512,1649.95
Dell,17,32,512,2188.3
Dell,14,64,1000,959.99
Dell,14,16,512,1195
Dell,14,16,256,1725.99
Dell,15.6,32,1000,3395.19
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Lenovo,14,16,512,869.99
Dell,14,8,256,724.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,14,16,512,1681.96
Dell,15.6,8,256,1385.56
Dell,13.3,16,256,1299.99
Dell,14,32,2000,1599
Dell,14,16,1000,1222.99
Dell,14,16,256,980.99
Dell,17.3,32,512,1744.99
HP,14,64,2000,2249.99
Dell,13.3,8,1000,1199.81
ROKC,15.6,20,1152,389.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,17.3,32,512,1744.99
HP,14,64,2000,2249.99
Dell,13.3,8,1000,1199.81
Dell,15.6,16,2000,1853.99
Dell,13.3,16,256,1493.99
Dell,14,16,512,2099
Dell,15.6,8,1000,899.81
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,14,8,512,899.99
Lenovo,15.6,8,256,550
Lenovo,14,16,512,1049
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Lenovo,14,16,512,1049
Dell,15.6,64,2000,1799.81
HP,11.6,8,256,657.24
Dell,13.4,16,1000,1304.99
Lenovo,14,16,256,1339.24
Dell,15.6,64,4000,2622.99
acer,14,16,256,925
Lenovo,14,8,1000,699
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,64,1000,1718.99
Lenovo,15.6,16,1000,1799.99
Dell,14,16,256,627.99
Gigabyte,15.6,16,512,698.25
Dell,14,16,256,1185.77
Lenovo,15.6,16,512,2499
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
ASUS,15.6,4,500,380.09
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,13.3,8,256,783.16
Dell,14,16,256,1299.95
Dell,14,16,512,1985.86
LG,17,8,256,1099
Dell,13.3,16,256,807.99
Dell,14,16,256,1050.66
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Toughbook,10.1,8,256,508.74
Dell,14,32,512,1238.73
Dell,15.6,32,1000,1680.99
Dell,16,16,1000,931.99
Dell,16,64,1000,1006.99
Dell,14,8,512,633.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,17.3,32,512,2891.99
Dell,13,16,256,749.99
Dell,15.6,8,256,1299.81
Dell,14,16,1000,834.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,16,256,579.99
Dell,13.3,16,512,781.99
Lenovo,15.07458908761577,16,1000,1499
Lenovo,14,8,256,1999
Apple,15.07458908761577,32,2000,3699
Dell,13.3,16,512,708.99
HP,15.6,16,512,979
Dell,14.1,8,1000,389
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,14,16,256,524
Lenovo,15.6,16,256,422
Dell,14,64,2000,1381.99
hp,13.3,16,1000,2499
HP,13.3,16,1000,2299
Dell,14,32,1000,877.99
Lenovo,14,16,512,1102.77
Dell,15.6,16,1000,1169.81
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,16,32,2000,989.99
Dell,17,64,2000,3378.36
Tocosy,11.6,4,64,229
Lenovo,14,8,500,399
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,17.3,32,1000,2799.95
Dell,15.6,16,2000,1752.99
Dell,17,32,512,2599
Dell,15.6,16,512,1005.99
Dell,14,16,512,959.99
MSI,15.6,64,1000,7399
Dell,15.6,16,2000,2940.99
HP,15,32,1000,1299
ROKC,15.6,20,1152,389.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,8,1000,210
HP,15.6,64,1000,4999
Dell,15.6,32,1000,4000
Dell,13.3,8,256,999
Dell,13.3,8,256,899.81
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Lenovo,15.6,16,512,1047.99
ASUS,13.3,16,512,1299
Dell,15.6,64,4000,3116.99
Dell,15.6,16,256,877.99
Dell,13.3,8,512,1217.99
HP,16.1,32,2000,2299
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15,16,256,1359.99
Dell,17,32,1000,3130.48
Dell,13.4,16,512,1041.99
HP,15.6,16,1000,1999
Dell,15.6,16,512,1661.99
HP,13.3,16,512,2499
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Lenovo,14,16,512,835.99
Dell,15.6,64,1000,2860.99
Dell,14,16,1000,847.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,16,16,1000,853.99
HP,11.6,8,128,218.98
Dell,14,32,2000,1328.99
Lenovo,15.6,16,1000,2229.07
Gigabyte,15.6,16,512,1749
Dell,13,16,512,764.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,17,32,1000,1778.99
Lenovo,15.6,16,500,377.3
HP,15.6,16,1000,899
Lenovo,15,8,1000,589.97
Dell,17.3,64,2000,2815.3
Dell,15,32,1000,973.99
Dell,15.6,32,1000,2061.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
HP,16,16,512,1695.41
acer,11.6,4,32,529.53
Dell,13.4,32,2000,1350.99
Dell,15.6,4,500,260
Dell,15.6,16,1000,1386.99
HP,13.5,16,512,2199
Dell,13,16,256,999.99
Dell,15.6,16,512,1303.23
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,14,32,512,2699.95
Dell,14,32,512,1783.99
Dell,15.6,64,1000,2616.99
Lenovo,15.6,8,256,1033.23
Dell,15.6,16,1000,888.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
MSI,15.6,32,32,2699
LG,15.6,8,1000,1349
Lenovo,15.6,8,256,1188.2
MSI,16,16,1000,1979
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,16,1000,1999
Dell,15,8,256,860.99
Lenovo,13.9,8,256,359.91
Dell,14,16,512,799.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,32,2000,2393.99
Dell,14,32,1000,1599.99
Dell,14,16,512,913.99
Dell,14,32,512,998.99
Dell,15.6,16,512,2753.99
Dell,14,16,512,915.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,14,16,512,801.99
Dell,15.6,32,1000,2499.95
Alienware,15.6,8,1000,999.95
Dell,15.6,16,256,399
Alienware,15.6,16,512,1199.95
Dell,13.3,8,256,1499
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,14,16,512,2499
Lenovo,15.6,16,512,1999
Dell,12.5,4,500,715.98
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,14,8,512,669
Dell,15.6,8,500,292.9
HP,13.3,8,128,399.99
SAMSUNG,11.6,2,16,169
ASUS,15.6,16,1000,1999
HP,14,16,512,999.9
Lenovo,15.6,16,1000,1798.95
ASUS,15.6,16,1000,2299
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,14,8,256,764.99
Dell,14,16,512,1182.71
Dell,13.3,16,256,1799
HP,17.3,16,500,401.98
ASUS,12.5,8,256,999
Dell,13.3,16,1000,797.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
HP,13,8,1000,1099
Lenovo,15.6,8,128,499.99
asus,15.6,8,256,1699
Dell,15.6,16,1000,797.99
ASUS,15.6,12,512,1499
Dell,14,8,256,289.95
Dell,15.6,16,512,1637.99
Dell,15.6,16,256,1465.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Lenovo,16,32,1000,2795.4
Dell,13.3,16,512,2099
Dell,17,16,512,2145.99
HP,16,16,256,1646.99
Dell,17,64,2000,3423.99
Dell,17.3,32,1000,2614.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Gigabyte,15.6,32,1000,2399
MSI,15.6,16,512,1999
Alienware,17.3,16,1000,2499
ASUS,13.3,16,256,1499
DELL,15.6,16,1000,1699
Dell,14,16,512,1472.99
HP,15.6,8,64,289.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,14,16,1000,1796.99
Dell,15.6,16,512,943.69
ROKC,13.3,16,1000,749.99
Dell,14,8,512,789.42
Dell,13.4,16,512,1647.3
HP,17.3,12,512,713.49
acer,15.6,64,2048,1086.16
Dell,15.6,16,1000,1828.44
Dell,17,16,512,2461.99
HP,15.6,64,1000,999.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,32,2000,1037.99
Dell,14,8,256,928.99
Dell,15.6,32,2000,1038.28
Dell,15.6,32,1000,2432.42
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,32,2000,1409.99
Dell,15.6,32,1000,739.99
Dell,14,64,2000,3229.22
MSI,17.3,16,1000,1999
Dell,17,64,4000,3785.54
HP,14,16,1000,2799
Dell,15.6,16,2000,2420.17
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,8,1000,885.99
Dell,13.4,32,1000,1865.99
Dell,15.6,64,2000,1021.99
Dell,17.3,64,2000,3291.99
Toughbook,10.1,8,256,1999
Microsoft,12.4,8,256,689.99
Dell,15.6,16,2000,2492.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,32,256,910.99
Lenovo,15.6,8,512,549.99
XAMMUE,13,16,1000,1219.99
Dell,17.3,64,1000,3097.99
Dell,15.6,32,1000,3080.99
Dell,15.6,64,512,1751.99
Dell,15.6,32,2000,2872.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,17.3,16,1000,2004.99
Dell,13.3,16,512,900.89
HP,15.6,20,1000,889.99
Dell,17.3,32,1000,2808.99
Dell,17.3,32,512,3461.33
Dell,17,16,512,1929.99
Dell,17,16,1000,2178.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,32,512,1999.99
Dell,13,16,128,1606.99
JTD,15.6,32,2000,2889.99
Lenovo,15.6,8,1000,290.98
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Acer,15.07458908761577,16,1000,1729.98
HP,15.6,4,500,449.99
Razer,15.6,16,1000,3299.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
HP,13.3,8,512,1899
SAMSUNG,11.6,4,1000,289
lenovo,15.6,12,1000,499
Lenovo,14,2,32,239
Dell,11.6,4,32,299
Alienware,17,16,512,1699.95
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
ASUS,17.3,16,1000,2299
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,8,1000,799
Dell,15.6,8,256,1499.81
HP,15.6,16,512,1999
Alienware,15.6,16,128,1599.95
ASUS,15.6,8,256,1399
Lenovo,12.5,8,128,419
acer,15.6,8,256,659.98
Mytrix,15.6,40,2000,2999.99
Dell,15.6,16,1000,1373.29
MSI,17.3,32,32,4299
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,17,32,1000,2897
acer,15.6,4,128,415.98
Alienware,15.6,16,1000,2099
Dell,15.6,16,256,849.95
Lenovo,11.6,32,32,320
acer,15.6,8,256,511.92
MSI,15.6,16,512,2399
Lenovo,15.6,8,1000,458.8
HP,14,4,128,439
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
ASUS,17.3,16,1000,1999
Lenovo,11.6,8,128,224.99
ASUS,13.9,16,512,1699
Apple,15.4,16,256,1649.95
acer,14,4,128,419.98
Lenovo,15.6,32,1000,2499
ASUS,14,16,512,1599
acer,15.6,4,128,429.98
HP,15.6,16,512,1999
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
HP,15.6,16,1000,2399
ASUS,15.6,16,512,2399
acer,14,4,128,405.98
Lenovo,15.6,32,1000,2299
Apple,13,8,128,1248
HP,15.6,16,1000,1299
Dell,13.3,8,128,724.81
Lenovo,15.6,8,512,659.9
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
ASUS,15.6,8,256,1499
Lenovo,14,8,512,499
HP,27,16,1000,1999.99
TOPOSH,15.07458908761577,8,1000,179
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,32,1000,1799.81
Dell,15.6,32,256,745.99
Lenovo,10,8,1000,495
Lenovo,15.6,16,512,2299
HP,15.6,8,128,429.99
Dell,17,32,512,2902.9
Dell,17,64,2000,4274.55
Dell,15.6,16,1000,1071
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,64,512,1799.09
Dell,17,16,1000,3164.87
Dell,16,64,1000,2270.21
Dell,17,16,512,2528.85
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,16,40,1000,1281.52
Dell,17,32,512,2624.08
Dell,18,32,512,3072.76
Dell,17,64,1000,3378.36
Dell,14,16,512,1552.3
Dell,16,16,1000,2528.9
Dell,15.6,32,1000,1996.29
Dell,16,24,1000,1251.66
Dell,15.6,32,2000,1032.65
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,14,32,1000,1670.17
Dell,14,16,1000,1066.53
Dell,14,8,256,577.49
Dell,14,16,1000,871.03
Dell,15.6,64,1000,2302.48
Dell,14,16,256,1312.82
Dell,15.6,32,2000,2548.37
Dell,15.6,4,128,1898.56
Dell,18,32,512,3072.76
Dell,17.3,64,512,3376.64
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,14,8,256,633.42
Dell,13.3,32,1000,1715.63
Dell,13.3,4,1000,554.04
Dell,17.3,16,512,2817.15
Dell,18,32,1000,2200.53
Dell,14,32,512,997.74
Dell,17,64,2000,4274.55
Dell,15.6,32,2000,2548.37
Dell,15.6,64,1000,2161.58
Dell,13.3,32,1000,1535.1
Dell,14,16,256,1420.42
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,17.3,64,2000,3378.36
Dell,16,16,1000,1782.43
Dell,16,16,1000,1811.42
Dell,15.6,64,1000,1786.59
Dell,13.3,32,256,1944.65
Dell,14,32,256,1589.67
Dell,16,40,2000,1366.7
Dell,18,16,512,2994.02
Dell,14,32,1000,1774.79
Dell,15.6,64,1000,3417.95
Dell,15.6,32,512,953.82
Dell,17.3,32,512,2815.3
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,16,1000,968.87
Dell,16,16,1000,11261.24
Dell,17.3,32,1000,2815.3
Dell,15.6,16,256,788.28
Dell,14,16,256,934.67
Dell,14,32,256,1096.11
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,32,2000,1032.65
Dell,14,32,512,1341.23
Dell,14,32,512,1238.73
Dell,17,16,512,2293.45
Dell,15.6,16,1000,1296.33
Dell,15.6,16,1000,1493.99
Dell,17.3,32,1000,2815.3
Dell,17,128,32,4618.9
Dell,17.3,32,1000,2815.3
Dell,16,24,512,1201.13
Dell,16,16,512,1168.52
Dell,17,64,1000,2815.3
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,17,128,4000,4736.68
Dell,17,64,2000,4779.89
Dell,15.6,16,1000,2440.56
Dell,16,16,512,1168.52
Dell,16,40,4000,1519.14
Dell,17,64,2000,2691.43
Dell,16,24,1000,1246.6
Dell,18,64,1000,3184.81
Dell,16,40,1000,1297.89
Dell,15.6,16,512,1278.6
Dell,13.4,16,1000,1558.96
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,14,16,512,1230.13
Dell,17,16,512,2815.3
Dell,17.3,64,512,3346.83
Dell,15.6,8,256,672.21
Dell,14,16,256,1345.97
Dell,16,24,512,1201.13
Dell,18,64,4000,3600.31
Dell,13.3,8,512,2031.8
Dell,16,16,1000,11261.24
Dell,15.6,32,512,2134.2
Dell,18,64,2000,2728.74
Dell,13.3,32,512,1507.9
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,17.3,64,1000,3431.25
Dell,17,16,1000,3164.87
Dell,13.3,16,256,1052.58
Dell,16,40,4000,1513.5
Dell,15.6,64,1000,2617.36
Dell,17,32,512,2902.9
Dell,15.6,8,128,2467.69
Dell,13,16,512,1341.66
Dell,16,16,512,1168.52
Dell,16,16,512,961.9
Dell,15.6,64,2000,3466.81
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,16,40,2000,1359.21
Dell,16,64,1000,2270.21
Dell,17,64,2000,4779.89
Dell,16,24,1000,1244.23
Dell,18,32,4000,3133.16
Dell,16,24,512,1193.72
Dell,14,16,512,1230.13
Dell,16,16,1000,2528.9
Dell,15.6,64,128,736.85
Dell,15.6,32,2000,796.78
Dell,15.6,64,2000,822.44
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,32,256,673.09
Dell,15.6,32,512,689.33
Dell,15.6,16,128,903.92
Dell,15.6,16,8000,1815.25
Dell,15.6,64,2000,3402.13
Dell,15.6,32,1000,1902.99
Dell,15.6,16,2000,1823.99
Dell,15.6,16,2000,715.58
Dell,15.6,8,512,928.99
Dell,14,8,1000,841.21
Dell,15.6,16,8000,2956.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,64,512,2567.99
Dell,15.6,64,2000,814.33
Dell,15.6,8,2000,694.33
Dell,15.6,32,8000,4399.64
Dell,15.6,16,1000,948.19
Dell,15.6,16,256,1623.99
Dell,14,16,512,1186.99
Dell,15.6,16,256,645.61
Dell,14,16,2000,1290.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,32,1000,1806.99
Dell,15.6,64,512,715.99
Dell,15.6,16,512,1763.99
Dell,15.6,64,4000,2109.99
Dell,15.6,8,4000,910.99
Dell,15.6,16,512,1770.99
Dell,15.6,16,128,634.37
Dell,14,16,256,1733.99
Dell,15.6,8,256,2337.99
Dell,15.6,16,4000,926.65
Dell,15.6,16,2000,999.99
Dell,15.6,16,512,1715.99
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,64,8000,2020.26
Dell,14,8,512,1620.93
Dell,14,32,512,2301.99
Dell,15.6,8,256,595.35
Dell,15.6,32,512,1764.99
Dell,15.6,64,4000,2230.99
Dell,15.6,64,512,1885.99
Dell,15.6,64,6000,1790.48
Dell,15.6,16,2000,755.61
Dell,15.6,32,2000,2020.99
Dell,15.6,16,256,878.37
Dell,14,8,512,807.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,64,8000,2025.89
Dell,14,8,512,801.99
Dell,14,16,512,807.99
Dell,13.3,32,1000,1670.99
Dell,15.6,32,2000,2547.99
Dell,14,32,256,1015.99
Dell,15.6,8,4000,911.74
Dell,15.6,32,512,959.45
Dell,15.6,64,512,763.99
Dell,15.6,32,512,1811.99
Dell,15.6,64,2000,865.7
Dell,15.6,32,8000,1847.31
HP,15.6,64,1000,999.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,16,2000,1816.99
Dell,14,16,1000,834.99
Dell,15.6,32,2000,1038.28
Dell,15.6,32,8000,1920.04
Dell,14,32,1000,1515.99
Dell,15.6,32,8000,3004.99
Dell,15.6,32,512,689.33
Dell,15.6,32,1000,993.99
Dell,15.6,32,6000,1703.28
Dell,15.6,16,2000,767.11
Dell,15.6,32,1000,827.99
Dell,14,8,2000,880.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,16,8000,2948.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,16,4000,2445.99
Dell,15.6,16,500,619.39
Dell,14,32,2000,1137.99
Dell,15.6,32,4000,2494.99
Dell,15.6,16,512,1015.99
Dell,15.6,32,512,1819.99
Lenovo,14,4,2000,679.99
Dell,15.6,32,2000,1872.99
Dell,15.6,8,256,573.24
Dell,14,32,256,1011.25
Dell,15.6,32,512,2128.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,14,16,512,807.99
Dell,14,32,256,1011.25
Dell,15.6,64,4000,1324.31
Dell,15.6,8,256,844.58
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,64,256,736.85
Dell,15.6,4,512,1574.99
Dell,15.6,64,4000,1031.24
Dell,15.6,16,1000,1860.99
Dell,15.6,64,2000,1993.99
Dell,14,16,1000,969.99
Dell,15.6,8,1000,931.3
Dell,15.6,32,1000,820.99
Dell,15.6,8,2000,977.47
Dell,15.6,32,2000,742.99
Dell,13.3,8,1000,803.99
Dell,15.6,64,8000,2020.26
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,14,32,1000,1091.99
Dell,14,16,1000,1229.99
Dell,15.6,32,512,2446.99
Dell,14,16,256,3458.99
Dell,15.6,16,1000,2439.99
Dell,15.6,64,2000,877.88
Dell,15.6,16,512,1672.99
Dell,15.6,16,1000,953.82
Dell,13.3,16,2000,880.99
Dell,15.6,64,512,776.54
Dell,16,48,2000,1419.99
Dell,15.6,64,2000,1132.87
HP,15.6,64,1000,999.99
ROKC,15.6,20,1000,639.99
DELL,16,32,1000,899.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,16,512,898.64
Dell,14,16,256,764.99
Dell,13.3,16,256,839.99
Dell,15.6,16,128,878.37
Dell,15.6,64,2000,876.99
